Date,Close,High,Low,Open,Volume
5/17/2021,182.6069946,186.3862498,181.7910075,186.2144678,38001828
5/18/2021,180.416748,184.3248497,180.073171,183.8953882,30479551
5/19/2021,178.4412231,181.5762863,178.2694412,180.4167483,24405319
5/20/2021,177.7970123,179.7725373,177.6252304,179.0424477,20884367
5/21/2021,179.5578308,180.2449717,178.1406002,178.3123953,22638020
5/24/2021,181.6621857,182.1345959,178.4412249,179.9443399,28865798
5/25/2021,181.1468201,183.2941271,180.5885255,182.9505633,25334878
5/26/2021,180.8891449,182.4781442,180.6314654,181.9198496,17576137
5/27/2021,181.3615417,183.9383101,180.6314652,181.2327086,47554219
5/28/2021,182.8646851,183.3800441,181.705147,182.5211211,25597550
5/31/2021,186.0426788,187.159268,184.1530382,184.6683971,73039531
6/1/2021,184.8831329,188.4476573,184.0242101,187.2451706,38755111
6/2/2021,179.5148773,182.4781586,179.1713134,180.8032616,96654991
6/3/2021,179.5578308,181.0179971,179.2572026,181.0179971,46657520
6/4/2021,179.3001251,180.1160991,178.6559331,179.9443172,30126021
6/7/2021,181.6192322,182.4352063,180.5455786,180.7173606,31433280
6/8/2021,183.5088348,184.0241937,181.4044768,182.2633995,21261361
6/9/2021,182.5211029,184.4536793,181.6621801,183.8094872,24887924
6/10/2021,184.7722626,186.6261568,183.1832008,184.2425708,30719587
6/11/2021,183.5363464,185.7875165,183.4039302,185.6551003,21424291
6/14/2021,183.0066528,184.0218797,181.1527451,183.5804744,17677889
6/15/2021,182.7859497,183.977736,182.7418065,183.227355,14854294
6/16/2021,183.4922028,184.8164188,182.7859515,182.7859515,20104244
6/17/2021,181.5500031,183.6246134,180.9761815,182.6976596,21476893
6/18/2021,180.5789185,182.2562533,178.769154,181.8589912,23567549
6/21/2021,180.4906311,181.8589903,178.6808666,179.2988448,19074685
6/22/2021,181.0644836,182.0797106,180.4023756,181.9472944,18042675
6/23/2021,180.0492401,181.7265885,179.7402644,181.5500156,12575210
6/24/2021,179.4312592,180.6671886,178.8132944,180.4906292,22435272
6/25/2021,181.0203247,181.5058733,179.8726682,180.0933708,13877208
6/28/2021,179.7402496,181.7707033,179.519547,181.7707033,14627153
6/29/2021,179.4753876,181.2410087,179.3429579,179.7402334,13326068
6/30/2021,178.9457092,180.4464846,178.813293,180.3582116,15942408
7/1/2021,179.2105713,179.9168225,178.4601768,179.1222848,10191296
7/2/2021,178.6808929,179.8285496,178.5484767,179.4754307,12698779
7/5/2021,179.7843933,180.1816689,178.9457258,179.2105717,10248249
7/6/2021,178.7691498,179.9168063,178.5484471,179.4312577,11088659
7/7/2021,179.8726807,181.1527535,178.5926078,178.7691673,17879443
7/8/2021,178.3277588,180.5347855,178.1511993,179.6519748,20925008
7/9/2021,177.7539368,178.6367475,177.3566612,178.3277583,11834045
7/12/2021,177.5332184,178.8132911,177.4007887,178.3277425,13085323
7/13/2021,178.195343,178.5043187,177.7539377,178.3277592,10830411
7/14/2021,180.1816711,181.1086116,178.0629174,178.195347,20480406
7/15/2021,182.0796814,184.0660052,179.1222606,180.4464764,28852257
7/16/2021,183.5363464,185.0812652,182.9183816,183.359787,29019824
7/19/2021,183.4039154,184.9488341,182.1679859,182.565248,16464973
7/20/2021,182.5652466,184.7722732,182.2121142,183.8011761,23656813
7/22/2021,182.7417908,183.845304,181.726564,182.7417908,18311537
7/23/2021,187.5089722,188.5683557,182.3003948,182.7418002,44526781
7/26/2021,186.4054565,190.1132719,186.0964809,188.9214722,47263771
7/27/2021,184.1984406,188.0386723,183.5804758,187.1558617,24436949
7/28/2021,184.5957031,185.3902273,183.1390575,183.8894519,14736840
7/29/2021,181.9031372,185.566796,181.5500049,184.5957124,15603733
7/30/2021,180.9320374,182.8300883,180.6230617,181.9472777,14940336
8/2/2021,183.0066528,183.1832123,181.3734477,182.2562584,9674128
8/3/2021,185.3019562,186.1847669,182.256262,183.1832159,18468527
8/4/2021,184.1543274,186.3613543,183.712922,186.1847813,10998260
8/5/2021,190.0249939,191.3492099,182.6535195,184.1543084,47178466
8/6/2021,189.1421661,190.6870846,187.6855341,190.1573929,23581637
8/9/2021,188.7449036,191.7023109,187.7738065,189.8042736,20358146
