Date,Close,High,Low,Open,Volume
3/19/2021,1437.567993,1450.719653,1415.056541,1425.56826,10617510
3/22/2021,1410.352539,1435.071987,1401.952727,1435.071987,7007816
3/23/2021,1440.111938,1447.119712,1410.304556,1411.16856,9880714
3/24/2021,1419.616333,1446.159646,1412.128453,1431.23205,8184450
3/25/2021,1404.784546,1435.695925,1392.208851,1430.559946,11982178
3/26/2021,1431.616211,1439.008,1415.008533,1434.208106,6010629
3/30/2021,1491.518677,1500.014581,1441.455887,1446.351755,12803822
3/31/2021,1433.87207,1486.046884,1428.448168,1486.046884,15387253
4/1/2021,1427.248047,1439.391798,1406.368514,1439.391798,17881881
4/5/2021,1391.585083,1425.568352,1373.729503,1420.768459,8003293
4/6/2021,1382.609131,1404.112674,1375.313317,1401.568708,7537867
4/7/2021,1389.281006,1398.400803,1364.657648,1381.697269,12544090
4/8/2021,1375.457397,1402.432773,1373.2494,1394.848918,8806796
4/9/2021,1364.849609,1375.45742,1358.465728,1368.929519,14078908
4/12/2021,1312.338745,1343.010013,1298.850999,1337.250142,11274564
4/13/2021,1344.30603,1350.161876,1306.530895,1313.250746,9300341
4/15/2021,1372.865356,1379.201192,1335.330217,1348.769917,17222492
4/16/2021,1371.473389,1387.169015,1366.529476,1377.521183,7803263
4/19/2021,1355.873657,1360.961473,1317.378543,1334.370115,12034621
4/20/2021,1335.714111,1369.313359,1328.562201,1367.969366,11593135
4/22/2021,1365.56958,1369.697535,1316.178727,1324.770489,19242656
4/23/2021,1357.553711,1377.185226,1344.16194,1352.609798,11356764
4/26/2021,1348.578003,1371.809438,1346.61,1356.449781,15085476
4/27/2021,1381.121338,1384.289315,1348.578153,1350.930054,10296453
4/28/2021,1417.696411,1419.808317,1373.729345,1378.769233,12051970
4/29/2021,1413.568359,1443.471713,1402.528606,1426.720018,12039276
4/30/2021,1355.777832,1395.616944,1351.169888,1387.169086,17616451
5/3/2021,1357.841797,1364.993708,1322.178683,1337.250301,11236850
5/4/2021,1332.786255,1366.049537,1327.938433,1353.521769,10743164
5/5/2021,1346.465942,1353.185792,1326.402366,1344.93,7210806
5/6/2021,1344.833984,1354.337796,1339.170087,1351.265794,5738522
5/7/2021,1358.129639,1367.921373,1353.809735,1356.40163,6024167
5/10/2021,1363.025635,1372.769441,1356.257856,1369.889505,5530025
5/11/2021,1347.378174,1367.201641,1339.218355,1340.130288,7259517
5/12/2021,1343.490112,1352.225895,1333.266316,1343.730107,6887463
5/14/2021,1331.346313,1342.914103,1327.02641,1338.546153,5302071
5/17/2021,1382.609131,1384.865057,1326.018441,1339.314121,7560346
5/18/2021,1417.600342,1423.408259,1396.768853,1400.560722,11082640
5/19/2021,1399.840698,1419.664279,1394.416913,1411.360441,5065458
5/20/2021,1375.457397,1407.232666,1371.329443,1399.984781,5342092
5/21/2021,1437.375977,1441.791855,1385.249093,1385.249093,9670823
5/24/2021,1449.519531,1459.599306,1438.527824,1443.087722,11073051
5/25/2021,1419.760376,1453.16768,1411.648603,1450.047749,9618487
5/26/2021,1417.936401,1427.488141,1411.168506,1420.768291,6141995
5/27/2021,1423.312256,1429.408096,1403.920618,1414.144414,10219748
5/28/2021,1443.279663,1452.447505,1419.56824,1431.232003,8875010
5/31/2021,1455.183594,1458.687539,1427.968223,1439.967956,7830527
6/1/2021,1451.199585,1465.887304,1446.927727,1459.455495,5515081
6/2/2021,1443.807739,1449.759559,1433.247975,1449.567611,5312008
6/3/2021,1459.695435,1463.919246,1428.208091,1447.647657,5143630
6/4/2021,1440.879883,1459.791532,1439.19992,1455.327608,4712238
6/7/2021,1439.823853,1453.407573,1436.127958,1449.567659,4045834
6/8/2021,1423.696289,1441.215898,1422.208275,1436.656,4936270
6/9/2021,1421.056396,1441.887886,1413.136573,1424.512296,5111721
6/10/2021,1421.776245,1429.408028,1414.672381,1422.784152,5741770
6/11/2021,1426.864258,1436.65611,1421.776441,1431.328182,3602987
6/14/2021,1420.240234,1426.528141,1404.01669,1419.088307,4440982
6/15/2021,1430.608032,1436.127909,1415.776411,1426.528123,3784801
6/16/2021,1425.184204,1434.208026,1418.944343,1428.448155,3851049
6/17/2021,1407.424438,1419.56819,1401.568593,1407.328464,4641901
6/18/2021,1420.576416,1430.368151,1396.768899,1410.688589,5969030
6/21/2021,1429.120117,1432.096145,1400.608799,1402.864726,3630236
6/22/2021,1424.416382,1447.647819,1420.768416,1437.088053,7183412
6/23/2021,1426.048218,1437.856001,1419.424342,1430.368121,3922434
6/24/2021,1445.967773,1452.879573,1428.448164,1430.368121,7392512
6/25/2021,1454.463501,1461.087377,1446.687698,1450.623587,5191588
6/28/2021,1447.983643,1462.047352,1444.767738,1459.167416,4678393
6/29/2021,1448.176514,1454.105839,1438.63157,1452.948927,5485846
6/30/2021,1444.175415,1454.877272,1440.511661,1444.271805,4839511
7/1/2021,1433.425293,1448.128327,1429.809793,1448.128327,8455721
7/2/2021,1427.303101,1435.835658,1424.025024,1431.738091,7413518
7/5/2021,1441.813232,1450.538687,1431.304273,1436.510499,3686941
7/6/2021,1479.655518,1484.765472,1442.343601,1443.307735,8834516
7/7/2021,1484.283325,1489.923482,1472.906504,1478.980592,4814595
7/8/2021,1465.916504,1482.547804,1459.16757,1470.303358,4210461
7/9/2021,1448.128418,1461.626286,1443.789818,1458.300073,5347921
7/12/2021,1433.66626,1448.12826,1430.77386,1448.12826,7229489
7/13/2021,1447.983643,1452.081209,1430.870276,1442.439876,9089071
7/14/2021,1445.380615,1453.286462,1437.619294,1443.789772,4894247
7/15/2021,1466.157593,1471.990647,1445.862656,1451.020746,5219401
7/16/2021,1467.748413,1475.075803,1464.32581,1473.147536,2585314
7/19/2021,1418.240234,1435.449992,1413.419567,1433.666369,12555800
7/20/2021,1391.38916,1401.849984,1384.640226,1390.280383,12087125
7/22/2021,1396.739868,1415.829755,1393.172622,1403.874478,6603557
7/23/2021,1391.003418,1405.176131,1383.820671,1399.439585,6563342
7/26/2021,1383.097656,1392.20867,1376.878925,1378.710802,6583583
7/27/2021,1388.111084,1397.897062,1384.591973,1384.591973,11200715
7/28/2021,1366.466309,1387.098669,1353.643287,1383.579676,10335171
7/29/2021,1367.38208,1378.662393,1362.609667,1377.023413,6851115
7/30/2021,1375.288086,1380.39804,1357.451617,1368.105339,5827744
8/2/2021,1371.62439,1383.531413,1365.453912,1383.531413,6629393
8/3/2021,1383.242188,1388.255752,1359.428139,1359.428139,6016560
8/4/2021,1412.744629,1421.614609,1388.352008,1389.316142,11026974
8/5/2021,1431.593506,1452.997339,1405.12809,1414.480137,9411204
